Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2010/8/1,Tajikistan,1.0,5.7,0.3090675246628928,7652141.0,43358.0,5642221099.17704,4.3819,0.6511,3888.0,0.0,5.342864932466904,32.32646180019589,13.232336381509183,-5.15228746475708,0.2062395024697333
2010/9/1,Tajikistan,1.9,8.96,2.3588145747885885,7652141.0,43358.0,5642221099.17704,4.3828,1.2632,3888.0,0.0,3.6135688908145065,26.19671942392989,6.162538348175247,-12.6394296646117,0.1710804692529646
2010/10/1,Tajikistan,1.0,10.63,0.7476219163279878,7652141.0,43358.0,5642221099.17704,4.3852,0.1137,3888.0,0.0,16.83152544617322,21.90610408577868,0.7615024131550854,-19.4161536637172,0.1399642677636633
2010/11/1,Tajikistan,0.9,12.63,0.3542605912220245,7652141.0,43358.0,5642221099.17704,4.3998,-0.8325,3888.0,0.0,8.98469512379921,13.281219885084395,-6.15482498187248,-27.6065866470336,0.1173960839873718
2010/12/1,Tajikistan,0.9,14.01,0.2430271268136548,7652141.0,43358.0,5642221099.17704,4.4031,-1.7759,3888.0,0.0,7.037985229033423,7.006371352493147,-11.2536066467928,-31.1553416221372,0.093681704371344
2011/1/1,Tajikistan,1.9,17.05,0.5310800906379538,7824785.0,43571.0,6522756255.012,4.4028,-1.0663,4373.0,0.0,16.800159921333453,4.761857071743236,-13.1174345050778,-31.587327026039,0.0611181125512498
2011/2/1,Tajikistan,1.3,18.5,1.883496927426825,7824785.0,43571.0,6522756255.012,4.415,1.5659,4373.0,0.0,70.73641134261477,6.627399608067151,-11.1188805928557,-27.7292491549537,0.0309108662900682
2011/3/1,Tajikistan,1.2,20.21,1.116625341719648,7824785.0,43571.0,6522756255.012,4.4652,-0.1327,4373.0,0.0,56.88504956919411,12.46988282972768,-6.50389408930783,-23.5572115293113,0.0612554377122199
2011/4/1,Tajikistan,1.5,22.22,0.6124432281411225,7824785.0,43571.0,6522756255.012,4.5059,-1.8327,4373.0,0.0,30.665090505619418,22.28058302137589,-1.1513584818536,-19.781610446506,0.1240627066319505
2011/5/1,Tajikistan,0.8,22.44,0.6663670882219997,7824785.0,43571.0,6522756255.012,4.5627,-0.8277,4373.0,0.0,26.786331421102915,29.412194496072743,5.67269896278242,-13.6888954736853,0.1931441972323746
